track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
1O18NidgCN82W8FqRCSudC,18,0.738,5.12E-06,0.419,-5.172,0.0589,0.92,2015
1PUblC6RjmjAlY82GC8BZj,18,0.587,0.0136,0.115,-8.952,0.0797,0.676,2015
2IsCsjUC5vVYPOX0nH0La5,18,0.328,0,0.105,-4.985,0.11,0.569,2006
2s1Sgz32w3bKOYaQpoKufY,18,0.6,1.40E-06,0.706,-5.373,0.106,0.809,2006
6btK369nlw0y4y8A0xDh0z,18,0.656,0.000855,0.091,-7.135,0.0497,0.698,2010
5CSz93qhwYnPW0HMRNgY7L,18,0.611,0,0.108,-4.762,0.0326,0.853,2016
6VjumxWNZjOqRQodsor7cf,18,0.772,0,0.0477,-4.959,0.224,0.714,2009
271Na2QBOUDlXVLODDqhxJ,18,0.359,3.86E-05,0.304,-0.026,0.0435,0.401,2017
1swKwPjiwPu3CHSKca1tg2,18,0.774,6.95E-06,0.463,-9.522,0.279,0.593,2010
3zpsYyYfna5bRSil8czZgi,18,0.831,0,0.173,-4.416,0.0334,0.903,2008
2aqFRyBaP2fRGcbDbioLs9,18,0.658,0.0198,0.165,-4.65,0.0522,0.978,2011
1woiP3S2ab2JX6UsMnl74x,18,0.481,0,0.257,-10.043,0.355,0.518,2014
2hWJ9BOi3dFmCL4oqdrZEL,18,0.663,2.85E-06,0.273,-4.982,0.0348,0.849,2009
5hztmwMZAmgyQuEXrsKYzy,18,0.756,0,0.271,-6.466,0.0713,0.759,2011
194RAU5HiVbNN1EYtfZlge,18,0.789,0.00323,0.0929,-7.158,0.0679,0.927,2006
4oQR1DmcUicNBR6x9DSyvi,18,0.783,0,0.158,-5.288,0.0628,0.906,2012
6xGLN4dZ4M6ZpLUSgCFfbP,18,0.726,1.58E-05,0.127,-9.532,0.0416,0.881,2000
5unRlXl4hIdDG2xLtsQy1H,18,0.802,0.787,0.0435,-8.552,0.0444,0.693,2000
7D0PDthsCCIYwzbDuQ5jbf,18,0.805,0,0.0873,-4.61,0.0539,0.963,2015
6dkYTmErlMmxAjp95uoq1U,18,0.825,0,0.114,-9.849,0.0365,0.797,2015
6zFtsGz4SKfvlFpv2dcRvX,18,0.852,7.31E-05,0.0266,-6.979,0.0392,0.881,2016
3PexB4RNH1OIMFsn0QMy6a,18,0.579,0.604,0.106,-9.578,0.0601,0.533,2014
0z61mBTwpTucByyO5qV9Fj,18,0.724,0,0.132,-5.007,0.0919,0.966,2012
6d47pBwaPba1mUfRf1WGzo,18,0.573,0.921,0.219,-5.178,0.0584,0.942,2009
2mSsJGFb2QXhQLfrVK4Myg,18,0.799,0.0231,0.072,-10.202,0.0395,0.981,2000
5iJYzeoUersxbJ2Zx3hGwQ,18,0.557,0.0783,0.116,-7.607,0.0341,0.532,2014
4oJ9gxq16yfcu3QSyNrTZT,18,0.628,0.0455,0.113,-14.364,0.0304,0.862,2007
19ufRYYt25BKCbFv1hIprd,18,0.328,0.231,0.0985,-21.999,0.0369,0.0392,2019
2dWqLJb3KkibRBp39jkVWx,18,0.865,0.678,0.0456,-8.404,0.363,0.969,2014
3ywWQ4ZAfde1HFU0Khc86Y,18,0.904,0.88,0.125,-7.331,0.0476,0.929,1968
5R0R6L0j8dmCSRhLsyhoXK,18,0.477,0,0.1,-10.579,0.0383,0.43,2017
141SZKNwhYlioftKxlJ84S,19,0.579,0.397,0.126,-6.563,0.0452,0.669,2016
5guuPCYrUa19U3y5JI8JKg,19,0.415,0,0.447,-4.264,0.135,0.861,2012
4JNYXMia0EPZgDcobG1xAa,19,0.656,0.000609,0.0587,-6.696,0.0452,0.932,1997
2YbwoOzgfVCgxk20uwQi6H,19,0.817,0,0.149,-5.158,0.11,0.743,2007
32HvijZYxXvcfPcPyxa96M,19,0.887,0,0.127,-3.965,0.115,0.953,2002
5E7M8ew88o79Sp6OySR4hu,19,0.411,0.00926,0.0887,-16.037,0.0262,0.184,1977
2G6kLQqU51YKBqTKF6XJUr,19,0.412,0.000428,0.193,-6.564,0.033,0.43,2018
3nBImicOegKBjrldtLsP1B,19,0.648,0.346,0.19,-11.429,0.0426,0.333,2014
2OrepefyAVWrOIuMNc5OJ9,19,0.467,0,0.125,-14.663,0.0846,0.523,1983
5ws2qUwssvfAHFURox31dv,19,0.679,0,0.257,-8.517,0.206,0.695,2002
4sOEESOUFYhYNHJJgLuFO4,19,0.225,0.896,0.111,-19.747,0.0544,0.0344,2011
3TnKDxGHuD8sxJ0H9myfpj,19,0.868,1.65E-05,0.114,-11.283,0.115,0.735,2016
7HEBT1MKsUJiKOlPmFoSUH,19,0.456,9.18E-06,0.0936,-7.676,0.0276,0.285,2018
0YAzAvyLz0Ib9zZFCjtmsF,19,0.631,0,0.273,-14.184,0.034,0.733,2000
0NfvW2xzJSDQVH9uIxTXHR,19,0.633,0,0.595,-15.978,0.942,0.49,2019
15vdWYyZz70KHGv8u1856h,19,0.678,0,0.686,-21.008,0.528,0.288,1990
47IslmEoXGYieRLUj07Uqy,19,0.619,0,0.597,-11.097,0.395,0.852,1982
7wy72QuHIAsl1gl9azHSQJ,19,0.418,0,0.894,-7.028,0.927,0.485,2014
19mG989UMRSO457IjWwnpv,19,0.516,0,0.743,-13.856,0.938,0.612,1993
47s9GjMHMPSzPaEBUumq5g,19,0.638,0,0.34,-16.04,0.556,0.557,1989
14nXNoIZWV7wAgtWlUEi61,19,0.366,0.922,0.108,-16.02,0.0499,0.176,2005
5pCkTBNakZqbwzXYIel7ME,19,0.586,0,0.765,-15.705,0.943,0.519,2010
5IyS0svghS3MzGtwBsr8Wc,19,0.684,0,0.729,-11.718,0.935,0.768,2014
283IkXHzL2kOgTOg8ugxSD,19,0.446,0,0.658,-11.832,0.951,0.204,1998
2VEIMaKOk3OdQwm7y8t7bN,19,0.536,0,0.685,-11.944,0.951,0.156,1998
3dXOpPkZButOS9HUhK7Mws,19,0.424,0,0.852,-13.131,0.952,0.126,1998
3MwoJtuZMnFWmJ7dvIpkib,19,0.237,0.855,0.105,-17.686,0.038,0.0496,2004
5WuWsqsDxWBD14xOlHYxMZ,19,0.577,0,0.692,-11.903,0.952,0.364,1998
04SAUh5INznFbbSm8EYtrG,19,0.418,0,0.969,-13.043,0.886,0.127,1978
39kz3VaEeVamVBjuud5Vrd,19,0.431,0.00741,0.109,-13.145,0.0389,0.0728,2003
1fbOEJ5aknok8FwdPNOgXp,19,0.188,0.905,0.219,-22.951,0.048,0.0356,1999
4L8atGUZYEBSc03rl6Zelp,19,0.478,0.919,0.0745,-7.747,0.0451,0.347,2018
1TtsipZ8ET2qOtnZ0LBt5E,19,0.445,0,0.924,-12.423,0.919,0.258,1998
3wOB1sfZuWmSs83PTXsYjJ,19,0.382,0,0.89,-6.029,0.948,0.482,2009
3kIe1EWcFkiiicVJrPqB20,19,0.742,0.0954,0.356,-18.65,0.0788,0.328,2006
2blZyBhv4lGeeYauBdTbSO,19,0.443,1.78E-05,0.772,-13.537,0.922,0.392,2008
6W4BOjdRNJCuRSh4rk3Zzl,19,0.516,6.12E-05,0.911,-12.924,0.786,0.376,2008
20vXsPRlqGoZSbqYqpECTZ,19,0.622,0,0.737,-10.882,0.962,0.383,2003
3pw9BDnum4FKv5BjRJQzxK,19,0.503,0,0.961,-6.413,0.938,0.352,2011
7c5EXY09X0FAAeAmk3V02M,19,0.438,2.26E-05,0.399,-12.417,0.905,0.456,2008
1XycyjG9DmowVvSFihpsMr,19,0.603,0,0.757,-11.433,0.954,0.636,2003
62FIiSJicF2Z5ycIlEPnW1,19,0.579,0.000694,0.172,-7.767,0.0278,0.305,2013
2CmtFkvaJMVNWgkBfy2D5N,19,0.715,0,0.691,-8.227,0.934,0.405,2012
58YOM9zpqervgiodhcPycn,19,0.285,0.884,0.673,-18.72,0.0344,0.368,2014
4ZqBIhNTGMnlgbciRv5BBn,19,0.212,0.289,0.127,-18.164,0.0381,0.134,2016
1aqVep8jj3t7510kMSAOvn,19,0.501,3.47E-06,0.0527,-13.389,0.0329,0.129,2001
4mlTeRcSiKImYWjUh3yoTD,19,0.19,0.721,0.132,-16.013,0.0378,0.0775,2013
2XVEtchwVbT3xSVmqaZirv,19,0.564,0,0.14,-12.726,0.0578,0.159,1984
2q5dQbEc67v9PVkhj8HZnj,19,0.16,0.879,0.107,-18.457,0.0409,0.0391,1984
3Y1YDo3Yi0aYkucgmFnepy,19,0.428,0.646,0.137,-14.653,0.0392,0.71,2008
7bhIP3U0TMLc71maLWnJDK,19,0.15,0.712,0.115,-18.661,0.0309,0.0428,1961
7lo02c1g0WidGVYCl4Yx1O,19,0.359,4.04E-05,0.254,-17.309,0.064,0.0786,2003
7Lzn4u1V6HqtsbnBe0o69O,19,0.0623,0.913,0.0698,-29.708,0.0451,0.0339,2000
2mcqWpeNoUV9EuJJc5XzXW,19,0.381,0.88,0.179,-12.453,0.0637,0.732,1989
7AN6eBwmLeVD8XlhWz99lY,19,0.356,4.09E-05,0.0955,-5.174,0.149,0.359,2002
3ZzxvVKoSIZSlVK9eyQEJp,19,0.301,0.000629,0.404,-6.246,0.114,0.428,1995
1bYplxrU7LUJAZKKMxnavx,19,0.448,0.2,0.163,-2.634,0.0493,0.436,2005
1aBTweHJENhZRw9Oak3OAA,19,0.157,0.0198,0.239,-1.34,0.0615,0.558,2008
0isFmv9ZqSxdrX3Ck223rr,19,0.292,0.000881,0.54,-9.538,0.0851,0.181,1991
3wVpfxlIKWbfpJcr7CXVHQ,19,0.252,0.000327,0.0741,-10.14,0.0721,0.307,1991
7JoPS7WKrQSngpJVhlsJsx,19,0.313,1.28E-05,0.0473,-9.574,0.125,0.42,1991
0qP4cm4YPZqiZ9smNNhDHo,19,0.394,0,0.135,-5.52,0.142,0.442,1999
22YyUk0wFq8IP5qlvJGLyF,19,0.553,1.28E-06,0.175,-2.859,0.0299,0.6,2008
4zInsPq82b2h7vvWkPgCX3,19,0.361,0.719,0.0865,-3.715,0.0481,0.393,2004
3l3PkeqIFowDUTqd3x5I2x,19,0.445,0.0104,0.101,-8.304,0.0341,0.144,2013
4Ta5bkLWFKKGP7kObzxASK,19,0.575,0.771,0.268,-5.259,0.0394,0.714,2001
1wL6TonZlzcDoYTQzMUJE3,19,0.357,0.0132,0.358,-11.09,0.0313,0.675,1984
43h8ntcBqytKmpPYLN3Fhi,19,0.659,0.000478,0.103,-12.158,0.0377,0.749,2006
1N1ew625X00VqeFPQTXmRZ,19,0.399,0.00489,0.216,-6.736,0.148,0.447,2015
2XrOHN5C0JwnrMv2zbsRMv,19,0.315,0.00295,0.307,-6.495,0.118,0.45,2002
3mZAwk5truPtjeptBMRxZF,19,0.545,0.152,0.0523,-5.52,0.0422,0.856,2001
25YlTXVPjTbeWKRCSh38rZ,19,0.446,0.0347,0.121,-6.447,0.0804,0.335,2017
2NenLCX81ZvZTGlcyepO3e,19,0.342,0.00247,0.0632,-4.081,0.0731,0.661,2000
1DbACltjKziJ6T07GsACGw,19,0.24,2.24E-06,0.11,-4.587,0.12,0.475,2003
544ctTNWhU02AUSBfYyfZd,19,0.228,0.00865,0.374,-3.136,0.183,0.187,1998
6iWA3gAF4mB2lpLdC3eJzK,19,0.46,0.00118,0.121,-4.999,0.0342,0.347,2013
5wt0Jytp7zh1aeubaenTvk,19,0.762,0,0.0612,-5.108,0.0435,0.963,2002
1KWXPo9WSv4gsrvAVIoc2i,19,0.342,0,0.127,-3.189,0.143,0.679,2004
1dCsPW2sYz3LqPTZGCMFXe,19,0.396,3.52E-05,0.194,-4.153,0.0633,0.761,1998
7b3qfFlkYe3S6hhrNA5Dzj,19,0.423,0,0.234,-6.814,0.102,0.532,2002
1kE15L3PYz6ET27T90oLWV,19,0.394,0.706,0.246,-5.762,0.0411,0.663,2001
7rRnjBIibwjABe8m8ZiYlZ,19,0.417,8.87E-05,0.121,-4.526,0.0822,0.52,1995
6TtapYOKgRIfHKJ1NreXFI,19,0.476,0,0.377,-4.225,0.163,0.329,2011
2HtUArIR7CL5xytryo2YHb,19,0.778,0.00174,0.0926,-8.679,0.0727,0.567,2001
2M0Szd2r75l3sp6SVqXBC3,19,0.636,0.198,0.0676,-10.026,0.0524,0.494,2006
0afdpdyEF0Pb5B0iJq6Cyw,19,0.542,1.07E-05,0.259,-1.773,0.0339,0.675,2013
0CdKNJitkKTbCeJxk08yzX,19,0.643,0.0184,0.343,-4.388,0.141,0.545,2013
5wCutR7TzRflCCWnZc0IlH,19,0.308,0,0.0534,-3.988,0.0865,0.678,2002
69AKqVyPV66cJUhzrOq2oJ,19,0.729,0.0498,0.106,-6.928,0.0314,0.858,2009
6gFVxwYlHoyb92OrMnNmcR,19,0.417,3.10E-05,0.345,-7.434,0.0364,0.723,2013
6hul3HqX9u3yE6U734s1Uq,19,0.514,0.0136,0.119,-5.549,0.0342,0.96,2011
6XGqwvKnM2lHlemFnmq2Jh,19,0.533,0.0964,0.543,-7.947,0.136,0.364,2016
6qsFB3pm6GkE1MheAHBU2K,19,0.825,0.915,0.0885,-7.679,0.0569,0.923,2019
5PhRN38A776W1EUeeHe7IS,19,0.799,0.103,0.114,-11.749,0.0644,0.388,2014
3hH3qkIYqP4I8eTvCgQnee,19,0.366,3.76E-06,0.112,-5.836,0.177,0.237,1995
5ycqg8vMXwvLxD9f8u3xyZ,19,0.571,0.000677,0.804,-9.979,0.0523,0.365,1995
6KlaX4ylMuMwvCl6BKZAKe,19,0.55,1.21E-06,0.0873,-2.967,0.0814,0.776,1997
4guFDbn5c56AGSLRrQH1pJ,19,0.589,0,0.356,-2.726,0.0526,0.382,2016
6XNjrNoilpHz7rHKymudPe,19,0.365,0,0.775,-3.92,0.209,0.458,2010
6uFwpYLFyr0mIl8s1f8kEh,19,0.577,1.07E-06,0.359,-4.522,0.0371,0.847,1998
7E2QR1mFwzn2LZDFfcltqX,19,0.632,0,0.0962,-5.05,0.0684,0.849,2014
3LtADqvyqppM7gCLikwB8O,19,0.489,0.000405,0.183,-3.046,0.0325,0.268,2010
0LqUgqKVbwfC18JWXKEYZM,19,0.504,0,0.111,-2.886,0.0684,0.955,2010
13fuy1q1EMUPpITGc40mPQ,19,0.518,7.03E-06,0.374,-3.303,0.0355,0.665,2017
2asQEpMJCNlWjkReOnoNdV,19,0.799,0,0.0716,-8.76,0.129,0.849,1999
0L4Wl53pmT3PoxI4lANl22,19,0.479,0,0.137,-2.41,0.116,0.522,2019
6S1jhK83vgq1hUtYDdcSEp,19,0.819,0,0.161,-8.659,0.0748,0.73,2014
1EJnKmAeovWlsT078slSel,19,0.394,1.20E-06,0.146,-4.192,0.21,0.42,2003
0xmNot8SkdWrXzecrOak9j,19,0.217,0,0.124,-4.454,0.0366,0.311,2011
2PK6FERRLaXnnsfEN541KZ,19,0.519,0.0709,0.261,-4.795,0.134,0.527,2015
1AeK4j8NNRrEzEVa7ey2Hw,19,0.875,0.104,0.0549,-4.658,0.0298,0.822,2007
1S01kNKiwiXMU5cNTGQftQ,19,0.416,0,0.195,-4.706,0.0681,0.862,2017
1Hc3cN9Q14bnIARGpqTpTa,19,0.726,0,0.696,-6.904,0.104,0.469,2006
6TJxXzueYaZ3ZsDfXO3jWB,19,0.772,0.0727,0.0534,-15.724,0.0515,0.978,1985
4rLKA56SKtLqmvjw6BxmuK,19,0.803,0,0.0654,-9.564,0.0739,0.817,2006
38lotTmzecfzVc50ZwLkfB,19,0.594,0,0.175,-6.727,0.0277,0.706,2019
0TaA8F05BdKCrvvEdAzDAk,19,0.584,5.54E-06,0.0548,-11.371,0.0518,0.662,1992
1JIYSPZYZAdTFCVNUt6sI7,19,0.394,0.00176,0.118,-11.684,0.0936,0.73,2014
2WKyByltch2KxqWDmObAvI,19,0.519,0,0.0834,-4.64,0.0485,0.951,2005
2VwXQe6RT3HJaI9CQwatQ3,19,0.675,7.25E-05,0.106,-7.647,0.0592,0.785,2011
3eBNT1MR1NaVC1BwxupmZv,19,0.697,0,0.16,-6.196,0.0389,0.646,2012
4jsXDpdcmGCCOXFo0Sfye5,19,0.623,0.594,0.367,-2.819,0.119,0.692,2016
3AIlimYywtTRwO7q72sZs8,19,0.476,0.19,0.112,-8.198,0.0467,0.537,2011
21PQCm1EKzPr3EyNICqePw,19,0.68,0,0.111,-10.347,0.891,0.614,1993
5xkGk7FLbFi2L4mwtxw9PV,19,0.398,6.27E-05,0.142,-2.682,0.0398,0.425,2012
4jOZ89KryoI50G62S02qBp,19,0.653,0.00023,0.11,-8.35,0.0395,0.857,2016
2roG1kgVAehU0aXgZrOGVD,19,0.42,0.0001,0.166,-3.066,0.0316,0.44,2017
7uFB6Zziis45BoapcqQ1XZ,19,0.481,0.000301,0.0625,-6.002,0.0744,0.559,2017
5QJnJ9mHaGtTZJJCEvv0oO,19,0.792,5.28E-06,0.0755,-6.947,0.269,0.603,2017
5Q0g5CeaDgnXGmxq8Cf21D,19,0.683,3.14E-06,0.272,-5.01,0.0352,0.785,2007
4bD5yIo0WCT78to4nlo3R4,19,0.784,0.0438,0.495,-8.855,0.0336,0.949,1995
2PtsnXlLnBDp1gLonzNuhH,19,0.486,0,0.102,-7.192,0.0294,0.132,2009
72zI4xWRXSK5Hsbc6G8Gla,19,0.633,0.000565,0.105,-4.789,0.0501,0.784,2017
6QEXtbhD0ZDwe1RircLnCD,19,0.31,0.545,0.14,-12.953,0.0472,0.0778,2011
6DDZhu0vbhpYmOsJm3hpVw,19,0.572,5.11E-05,0.103,-8.321,0.0445,0.686,2015
07Fmt5ElIEv5MdvGqFzoc1,19,0.236,4.88E-05,0.11,-10.449,0.0322,0.0385,1998
08LzUmLyLQldYtXbQQsUCm,19,0.575,0,0.225,-6.144,0.0307,0.933,2013
2WZ2dNIBTGqiTluUxc6LEV,19,0.806,0,0.379,-4.379,0.0899,0.457,2017
2ltp3Oqb3uVvDqufS53HVM,19,0.475,0,0.701,-7.028,0.906,0.473,2014
6Zgn6YnHMhWnNz5F13aKfF,19,0.679,0.000236,0.271,-12.577,0.479,0.655,1982
7xfhw1ABzb0WUTVQrXJpr1,19,0.587,0,0.901,-14.524,0.932,0.552,1991
3IAIo1UPlYJviPM6Iwbpfh,19,0.595,0,0.93,-16.083,0.911,0.399,2005
6Cv4FcEQK6t42Fbv0tJgOK,19,0.194,0.0201,0.115,-13.955,0.0631,0.123,1995
2ZNtI07ekXuVkRJZxa5uZ2,19,0.502,0,0.864,-13.863,0.954,0.584,2016
3M2kcPZkYoc8OYLx7bxiOs,19,0.673,0,0.0362,-9.53,0.264,0.506,2007
4kQVjskvXqdm8XIhUHavZo,19,0.419,0.256,0.117,-18.305,0.043,0.513,2002
44yAgIso42jyPP2hmhS6FX,19,0.742,2.37E-06,0.132,-12.48,0.0332,0.69,1999
4f1BwLXtk02i8GjJvK9cUL,19,0.338,5.10E-06,0.13,-18.508,0.0333,0.187,2018
0nOL0FXvJvGARptZ3Zskcy,19,0.48,0,0.957,-4.901,0.951,0.312,2013
3AYFdfccvoesBUCukRJePw,19,0.532,0,0.686,-16.873,0.915,0.447,1991
7vSlErT8t2Tm0sTeXzchyW,19,0.751,0.859,0.171,-5.773,0.0502,0.989,2006
1rKWyi67TbzcHHrsbENamE,19,0.471,0.00029,0.0952,-16.002,0.0407,0.147,2012
4uB94DY4nxOXRg9LdAzuFO,19,0.606,0,0.965,-10.569,0.949,0.492,2006
1Ju7sFcgxzQz4Ai5ZVgiwk,19,0.462,0,0.858,-14.967,0.95,0.291,1996
5o5eChYcxLoF6GDG2rjZAp,19,0.717,0,0.402,-16.448,0.928,0.65,1987
7nfcr3Qtcl4YKaJpKNkpPJ,19,0.507,0,0.707,-5.612,0.92,0.288,2012
59F2UGD6kh9QAg6ZVfffQX,19,0.631,2.59E-06,0.096,-11.958,0.0296,0.306,2004
7FUYnd7l379jFnwFYTvR4b,19,0.572,0,0.651,-12.002,0.914,0.407,2011
7lHF7uRP91EeL131qVZCvd,19,0.612,0.000974,0.104,-10.287,0.0333,0.742,2016
6UUI1SPDklxy0EfaOA28vF,19,0.736,0,0.713,-15.609,0.907,0.672,2016
71RbdXEiSFmVIj1gIhNh7P,19,0.606,0,0.743,-6.866,0.927,0.552,2012
1aeIGRxOrdqB5nsFjYeSDn,19,0.616,0,0.391,-14.425,0.552,0.928,1973
2lkrZrp9NnutKtpdLJrQQJ,19,0.591,0,0.45,-10.8,0.933,0.672,2014
09IpwhK7sRH7dexx04CkpD,19,0.679,0.00024,0.131,-14.805,0.949,0.672,2013
6ZKwcMrBLQL4qqawluPhre,19,0.615,0,0.854,-5.373,0.832,0.587,2012
5iZK4sguYQmbEoKj8aox9A,19,0.514,0,0.907,-7.726,0.927,0.336,2010
6Z77g3EpS3sA6wsyhh3Ew6,19,0.599,0,0.782,-5.99,0.766,0.409,2012
1T0DW3rqA3QNdc0CVVN6KS,19,0.569,0,0.906,-13.512,0.944,0.646,2016
24qG6H0zqW9zHpDCDeSwaN,19,0.592,0,0.719,-13.697,0.919,0.665,2016
4MU4leQGY3ZgZl76n4zcTu,19,0.608,0,0.851,-7.408,0.934,0.411,2012
6QcVua4HQbLaSIq0Ud80K9,19,0.51,1.73E-06,0.0843,-7.84,0.0589,0.428,2011
4v3CSLDWpsrAJ2rnO15e9X,19,0.531,0.00776,0.206,-7.426,0.0325,0.61,2011
5w3ICFpKVlu4TembWuwI8F,19,0.615,0,0.659,-5.976,0.88,0.434,2012
6jnm0rXkGlaDTR7T6wNPZi,19,0.398,0.53,0.0929,-16.073,0.0374,0.399,1999
53fTNGfWgh5QJB0GeF5bEg,19,0.672,0,0.678,-6.828,0.928,0.447,2012
5YCnXrSnNs4EXDaoV7jn4l,19,0.557,0,0.643,-6.515,0.911,0.382,2012
3SlNGYdDWIgko2sZlllx9b,19,0.587,0,0.959,-7.202,0.909,0.51,2010
2dMDhbot66TD7UrwgWI5HY,19,0.523,8.09E-06,0.306,-15.16,0.0379,0.286,2012
5m4EXejO3I07a5DAPISuIG,19,0.529,0,0.131,-7.436,0.0282,0.332,2013
4S1IJXZov04AMU9qOHxY2E,19,0.49,5.40E-05,0.086,-35.592,0.0385,0.472,1964
7q6MTAZcFH0zRPQTx4Sr0y,19,0.43,2.61E-06,0.0752,-24.245,0.128,0.147,1964
0weTskmeE1huGMzJaNAVsb,19,0.371,1.54E-05,0.0917,-20.315,0.0919,0.366,1964
28ru9GeibyW62KX4yLBGVd,19,0.277,0.0793,0.0893,-15.266,0.0425,0.166,1959
30LKmJzsVasNRj9Fv6Sx66,19,0.353,0.00132,0.1,-9.047,0.0429,0.214,2013
569aE9S4YTTTQyja08R9ek,19,0.3,0.00185,0.898,-10.199,0.0927,0.513,1990
0YgGy7IuOBHkBbfJHtzyQZ,19,0.286,0.701,0.0749,-13.266,0.0354,0.0745,2013
3Wp2M8SCCmCHjFg8dXrA1F,19,0.447,0.9,0.317,-19.563,0.0355,0.558,2012
1m39fgAKhRhSkHC7L5ZrwP,19,0.208,0.00574,0.0412,-15.567,0.0409,0.107,1987
41miODfRwdoQVGHRVtig3Q,19,0.413,0.0148,0.0784,-20.096,0.0409,0.269,2013
2yJLgxMhik6VWPkDAjjYlO,19,0.363,9.54E-06,0.249,-16.488,0.0454,0.194,2017
6wwSxbhRMp7IfWGtqfQTIu,19,0.325,0.0789,0.16,-5.501,0.0528,0.65,2018
